CustomerID,Recency,Frequency,Monetary,Segment
15322,,2,1390.8600000000006,At Risk
15323,,3,434.5999999999999,At Risk
15324,,1,140.22,At Risk
15325,,8,1601.46,At Risk
15326,,5,1700.519999999999,At Risk
15327,,1,208.75000000000003,At Risk
15328,,1,107.24000000000001,At Risk
15329,,11,2958.8300000000017,Loyal
15330,,2,714.9599999999998,At Risk
15331,,3,767.9099999999999,At Risk
15332,,6,4892.680000000004,At Risk
15333,,1,1028.56,At Risk
15334,,3,350.8199999999999,At Risk
15335,,1,170.22000000000003,At Risk
15336,,1,240.49999999999997,At Risk
15337,,1,373.02,At Risk
15338,,1,277.9299999999999,At Risk
15339,,7,1821.0200000000011,At Risk
15340,,1,105.5,At Risk
15341,,2,2402.72,At Risk
15342,,1,406.0899999999999,At Risk
15343,,1,364.5,At Risk
15344,,3,563.94,At Risk
15345,,1,393.54,At Risk
15346,,3,596.1200000000001,At Risk
15347,,4,1162.0000000000002,At Risk
15348,,1,158.03999999999996,At Risk
15349,,2,463.90999999999985,At Risk
15350,,2,547.5999999999999,At Risk
15351,,10,3430.22,Loyal
15352,,1,111.15,At Risk
15353,,7,2794.4699999999993,At Risk
15354,,3,284.4,At Risk
15355,,2,277.05000000000007,At Risk
15356,,13,3239.569999999999,Loyal
15358,,42,16425.860000000044,Loyal
15359,,8,181.35,At Risk
15360,,1,427.92999999999995,At Risk
15361,,4,689.0699999999999,At Risk
15362,,2,613.08,At Risk
15363,,2,678.1100000000001,At Risk
15364,,2,913.1900000000004,At Risk
15365,,13,4557.129999999998,Loyal
15366,,7,2389.0799999999995,At Risk
15367,,11,5081.33,Loyal
15368,,2,722.74,At Risk
15369,,11,6251.259999999999,Loyal
15370,,8,3739.0099999999998,At Risk
15371,,1,59.4,At Risk
15372,,8,6017.059999999999,At Risk
15373,,17,3084.5400000000004,Loyal
15374,,2,307.32,At Risk
15375,,1,60.96,At Risk
15376,,3,1221.56,At Risk
15377,,4,1211.75,At Risk
15378,,2,246.5,At Risk
15379,,8,4877.840000000002,At Risk
15380,,11,3248.9600000000014,Loyal
15381,,5,1890.57,At Risk
15382,,12,13733.54999999997,Loyal
15384,,4,2027.7900000000002,At Risk
15385,,3,942.0800000000002,At Risk
15386,,1,394.14000000000004,At Risk
15387,,1,468.6499999999998,At Risk
15388,,1,140.54,At Risk
15389,,5,2733.8,At Risk
15390,,2,1216.66,At Risk
15391,,1,289.86999999999995,At Risk
15392,,7,2911.619999999998,At Risk
15393,,5,891.3400000000001,At Risk
15394,,11,5286.800000000002,Loyal
15395,,1,107.45,At Risk
15396,,2,796.3799999999999,At Risk
15397,,1,94.0,At Risk
15398,,2,1345.5299999999997,At Risk
15399,,3,815.7699999999999,At Risk
15400,,8,1302.3000000000002,At Risk
15401,,2,216.94999999999996,At Risk
15402,,6,1830.5400000000016,At Risk
15403,,2,170.88000000000002,At Risk
15404,,1,257.05999999999995,At Risk
15405,,2,659.8399999999999,At Risk
15406,,4,975.8699999999999,At Risk
15407,,4,1046.7400000000002,At Risk
15408,,1,267.17999999999995,At Risk
15409,,1,131.25,At Risk
15410,,10,4685.720000000004,Loyal
15411,,4,1348.9300000000003,At Risk
15412,,1,190.53000000000003,At Risk
15413,,5,6798.72,At Risk
15414,,3,774.8999999999999,At Risk
15415,,1,559.6099999999998,At Risk
15416,,7,4572.820000000001,At Risk
15417,,1,508.8000000000001,At Risk
15418,,2,449.42,At Risk
15419,,1,135.86,At Risk
15420,,6,742.9999999999999,At Risk
15421,,10,3805.3399999999992,Loyal
15422,,7,1619.9700000000005,At Risk
15423,,3,266.89,At Risk
15424,,3,597.7800000000001,At Risk
15425,,4,1941.1199999999994,At Risk
15426,,9,2156.3500000000026,At Risk
15427,,3,1430.5399999999997,At Risk
15428,,4,762.7500000000002,At Risk
15429,,2,397.3499999999998,At Risk
15430,,2,954.7499999999999,At Risk
15431,,1,153.24,At Risk
15432,,2,320.76,At Risk
15433,,2,533.2999999999998,At Risk
15434,,11,2567.0599999999986,Loyal
15435,,1,149.29000000000005,At Risk
15436,,3,1067.75,At Risk
15437,,2,393.4499999999998,At Risk
15438,,1,156.57999999999998,At Risk
15439,,4,1269.0499999999997,At Risk
15440,,3,383.67999999999995,At Risk
15441,,3,1254.2100000000003,At Risk
15442,,1,594.0,At Risk
15443,,14,5114.22999999999,Loyal
15444,,2,1411.2100000000016,At Risk
15445,,2,284.5,At Risk
15446,,3,399.74999999999994,At Risk
15447,,5,492.87999999999994,At Risk
15448,,2,788.8099999999998,At Risk
15449,,3,974.52,At Risk
15450,,1,429.84,At Risk
15451,,2,226.85999999999999,At Risk
15452,,6,1785.1100000000004,At Risk
15453,,7,1371.770000000001,At Risk
15454,,2,305.99,At Risk
15455,,1,38.25,At Risk
15456,,10,2091.519999999998,Loyal
15457,,1,237.07000000000002,At Risk
15458,,2,370.44,At Risk
15459,,2,202.83,At Risk
15460,,1,214.25999999999996,At Risk
15461,,2,429.7,At Risk
15462,,4,737.05,At Risk
15463,,1,126.14,At Risk
15464,,1,1044.6500000000005,At Risk
15465,,32,12100.400000000003,Loyal
15466,,4,1560.46,At Risk
15467,,3,524.88,At Risk
15468,,3,1430.48,At Risk
15469,,3,874.2499999999998,At Risk
15470,,1,63.419999999999995,At Risk
15471,,3,1292.0099999999995,At Risk
15472,,1,371.56,At Risk
15473,,8,2046.0,At Risk
15474,,1,150.35000000000002,At Risk
15475,,1,454.10999999999984,At Risk
15476,,4,2209.9799999999996,At Risk
15477,,1,368.4,At Risk
15478,,3,1983.4799999999998,At Risk
15479,,1,147.39999999999998,At Risk
15480,,5,6279.0,At Risk
15481,,1,1993.3400000000004,At Risk
15482,,19,14417.36,Loyal
15483,,10,817.82,At Risk
15484,,6,4652.100000000003,At Risk
15485,,7,4810.919999999999,At Risk
15486,,1,102.0,At Risk
15487,,1,231.32000000000002,At Risk
15488,,5,431.92,At Risk
15489,,8,2419.610000000001,At Risk
15490,,1,210.84999999999997,At Risk
15491,,6,3100.0900000000015,At Risk
15492,,2,659.4599999999999,At Risk
15493,,9,4121.679999999988,At Risk
15494,,5,3702.600000000001,At Risk
15495,,1,246.49999999999997,At Risk
15496,,1,146.14,At Risk
15497,,9,8657.38999999999,At Risk
15498,,44,24972.86,Loyal
15499,,1,158.64999999999998,At Risk
15500,,4,1131.5600000000002,At Risk
15501,,2,399.9499999999998,At Risk
15502,,14,13003.869999999999,Loyal
15503,,2,257.2999999999999,At Risk
15504,,4,402.7,At Risk
15505,,5,3610.96,At Risk
15506,,6,2030.3299999999986,At Risk
15507,,1,475.8599999999999,At Risk
15508,,6,1000.2700000000002,At Risk
15509,,1,152.41,At Risk
15510,,1,250.0,At Risk
15511,,5,900.5300000000001,At Risk
15512,,4,331.58000000000004,At Risk
15513,,35,26437.05000000003,Loyal
15514,,18,6392.059999999997,Loyal
15515,,1,171.80999999999997,At Risk
15516,,3,62.43,At Risk
15517,,1,267.03000000000003,At Risk
15518,,15,4189.989999999994,Loyal
15519,,2,344.60999999999996,At Risk
15520,,1,343.49999999999994,At Risk
15521,,16,7098.239999999993,Loyal
15522,,2,397.98999999999995,At Risk
15523,,16,17259.190000000006,Loyal
15524,,2,591.4,At Risk
15525,,4,890.2200000000003,At Risk
15526,,2,148.44000000000003,At Risk
15527,,23,5554.889999999996,Loyal
15528,,1,229.32999999999993,At Risk
15529,,12,4783.659999999992,Loyal
15530,,5,1808.6799999999996,At Risk
15531,,2,1972.3899999999996,At Risk
15532,,10,3738.8499999999945,Loyal
15533,,3,807.5699999999997,At Risk
15534,,1,162.25,At Risk
15535,,6,1044.3700000000015,At Risk
15536,,1,259.09,At Risk
15537,,1,110.92000000000003,At Risk
15538,,6,3358.4,At Risk
15539,,1,538.46,At Risk
15540,,2,460.68,At Risk
15541,,1,85.13000000000002,At Risk
15542,,3,855.7100000000008,At Risk
15543,,2,242.26000000000002,At Risk
15544,,20,7807.890000000011,Loyal
15545,,2,288.9699999999999,At Risk
15546,,2,1079.1,At Risk
15547,,26,10057.050000000001,Loyal
15548,,1,158.09,At Risk
15549,,8,2334.16,At Risk
15550,,12,2211.0499999999984,Loyal
15551,,7,1679.810000000001,At Risk
15552,,2,252.51999999999995,At Risk
15553,,1,428.9299999999999,At Risk
15554,,1,217.2,At Risk
15555,,36,11243.910000000064,Loyal
15556,,1,279.77,At Risk
15557,,1,468.90999999999997,At Risk
15558,,1,202.67999999999998,At Risk
15559,,1,1109.3999999999996,At Risk
15560,,2,153.51999999999998,At Risk
15561,,8,1934.3899999999999,At Risk
15562,,3,671.4300000000001,At Risk
15563,,7,2859.4599999999964,At Risk
15564,,2,70.74000000000001,At Risk
15565,,2,173.16,At Risk
15566,,2,227.87,At Risk
15567,,1,186.01000000000002,At Risk
15568,,3,758.2899999999998,At Risk
15569,,10,3583.4500000000016,Loyal
15570,,25,8736.489999999987,Loyal
15571,,14,3892.3499999999967,Loyal
15572,,10,3965.200000000001,Loyal
15573,,5,1188.4200000000012,At Risk
15574,,6,1101.4400000000007,At Risk
15575,,1,30.099999999999998,At Risk
15576,,1,921.3700000000001,At Risk
15577,,5,396.02999999999986,At Risk
15578,,1,127.1,At Risk
15579,,5,1250.6300000000012,At Risk
15580,,8,1375.39,At Risk
15581,,38,7480.3999999999905,Loyal
15582,,3,682.9100000000001,At Risk
15583,,1,95.96000000000001,At Risk
15584,,6,1268.2000000000016,At Risk
15585,,1,455.30000000000007,At Risk
15586,,3,1139.1,At Risk
15587,,7,1522.0799999999995,At Risk
15588,,1,579.6,At Risk
15589,,3,478.53,At Risk
15590,,5,1496.6000000000001,At Risk
15591,,3,217.9,At Risk
15592,,1,388.58,At Risk
15593,,1,199.8,At Risk
15594,,5,1771.78,At Risk
15595,,1,357.59999999999997,At Risk
15596,,9,2727.7199999999993,At Risk
15597,,2,563.3700000000001,At Risk
15598,,2,548.0199999999999,At Risk
15599,,3,1250.0600000000002,At Risk
15600,,4,1199.31,At Risk
15601,,30,14191.74000000002,Loyal
15602,,16,3137.9599999999996,Loyal
15603,,2,88.48,At Risk
15604,,1,216.39000000000001,At Risk
15605,,9,1741.9499999999998,At Risk
15606,,17,5230.989999999998,Loyal
15607,,9,1708.9699999999998,At Risk
15608,,5,1785.98,At Risk
15609,,1,298.48,At Risk
15610,,1,112.46,At Risk
15611,,26,2997.2799999999993,Loyal
15612,,2,195.15,At Risk
15613,,1,433.7199999999999,At Risk
15614,,4,3147.3599999999988,At Risk
15615,,47,21373.969999999947,Loyal
15616,,1,317.11000000000007,At Risk
15617,,3,828.5500000000001,At Risk
15618,,4,776.8510000000002,At Risk
15619,,1,336.4,At Risk
15620,,4,1942.3600000000008,At Risk
15621,,4,1293.0300000000002,At Risk
15622,,17,7852.609999999994,Loyal
15623,,8,2437.050000000002,At Risk
15624,,4,588.1300000000001,At Risk
15625,,9,3236.4,At Risk
15626,,3,1067.5200000000002,At Risk
15627,,2,566.8999999999999,At Risk
15628,,17,5333.079999999998,Loyal
15629,,4,2240.900000000001,At Risk
15630,,3,1481.3999999999994,At Risk
15631,,1,596.67,At Risk
15632,,8,3285.310000000001,At Risk
15633,,13,4335.959999999997,Loyal
15634,,2,554.6500000000001,At Risk
15635,,1,100.35,At Risk
15636,,4,1444.5800000000006,At Risk
15637,,5,797.5900000000003,At Risk
15638,,6,2265.2,At Risk
15639,,3,1065.08,At Risk
15640,,29,23494.31000000004,Loyal
15641,,12,5345.549999999995,Loyal
15642,,1,105.77999999999999,At Risk
15643,,3,664.0000000000002,At Risk
15644,,4,803.5399999999997,At Risk
15645,,3,1055.1699999999994,At Risk
15646,,5,784.8100000000004,At Risk
15647,,1,169.0,At Risk
15648,,2,639.4999999999999,At Risk
15649,,4,1660.35,At Risk
15650,,2,553.8799999999999,At Risk
15651,,5,1259.0599999999997,At Risk
15652,,5,1405.94,At Risk
15653,,2,877.44,At Risk
15654,,2,922.5300000000001,At Risk
15655,,1,560.67,At Risk
15656,,4,748.5000000000001,At Risk
15657,,1,30.0,At Risk
15658,,8,2117.270000000001,At Risk
15659,,3,532.4900000000001,At Risk
15660,,15,2603.690000000001,Loyal
15661,,8,1215.95,At Risk
15662,,2,283.72999999999996,At Risk
15663,,1,138.14000000000001,At Risk
15664,,4,1254.0300000000002,At Risk
15665,,5,3987.0700000000006,At Risk
15666,,2,632.94,At Risk
15667,,1,301.32,At Risk
15668,,1,76.32,At Risk
15669,,4,684.34,At Risk
15670,,2,325.2,At Risk
15671,,7,2657.1300000000006,At Risk
15672,,1,45.3,At Risk
15673,,9,6204.319999999993,At Risk
15674,,13,6948.229999999999,Loyal
15675,,4,542.04,At Risk
15676,,3,3435.7599999999998,At Risk
15677,,3,1305.63,At Risk
15678,,3,1825.9399999999994,At Risk
15679,,4,781.2799999999999,At Risk
15680,,10,4028.689999999998,Loyal
15681,,14,2989.700000000001,Loyal
15682,,2,318.23999999999995,At Risk
15683,,2,524.54,At Risk
15684,,3,173.95,At Risk
15685,,1,55.98000000000001,At Risk
15686,,1,90.0,At Risk
15687,,9,2993.099999999999,At Risk
15688,,1,190.56999999999996,At Risk
15689,,3,521.0300000000001,At Risk
15690,,2,239.76000000000002,At Risk
15691,,4,571.3,At Risk
15692,,1,191.04000000000002,At Risk
15693,,1,37.5,At Risk
15694,,24,9978.479999999992,Loyal
15695,,4,1131.0399999999997,At Risk
15696,,13,3881.2199999999966,Loyal
15697,,1,246.74999999999997,At Risk
15698,,1,46.2,At Risk
15699,,1,309.6499999999999,At Risk
15700,,2,696.6799999999996,At Risk
15701,,4,1529.0,At Risk
15702,,2,140.39,At Risk
15703,,1,211.5,At Risk
15704,,6,3734.6600000000017,At Risk
15705,,1,143.10000000000002,At Risk
15706,,4,1060.56,At Risk
15707,,4,916.9800000000001,At Risk
15708,,9,3887.1499999999996,At Risk
15709,,2,327.85,At Risk
15710,,1,898.8700000000003,At Risk
15711,,2,420.25,At Risk
15712,,12,3472.4099999999985,Loyal
15713,,4,839.6400000000002,At Risk
15714,,5,783.96,At Risk
15715,,5,658.02,At Risk
15716,,11,2485.2599999999993,Loyal
15717,,5,607.0,At Risk
15718,,1,293.78999999999996,At Risk
15719,,31,10195.969999999936,Loyal
15720,,2,739.2200000000001,At Risk
15721,,1,471.3999999999999,At Risk
15722,,11,5234.0,Loyal
15723,,4,930.7000000000004,At Risk
15724,,3,310.84999999999997,At Risk
15725,,1,415.25000000000006,At Risk
15726,,1,321.9100000000001,At Risk
15727,,15,9371.709999999988,Loyal
15728,,2,544.6,At Risk
15729,,3,192.55,At Risk
15730,,5,1726.5800000000006,At Risk
15731,,1,125.3,At Risk
15732,,10,1543.9700000000003,At Risk
15733,,1,162.3,At Risk
15734,,4,2263.2999999999997,At Risk
15735,,1,327.67999999999995,At Risk
15736,,2,1767.1200000000003,At Risk
15737,,8,1188.12,At Risk
15738,,41,13043.320000000009,Loyal
15739,,1,449.12,At Risk
15740,,1,154.88,At Risk
15741,,2,208.61999999999998,At Risk
15742,,1,156.86999999999998,At Risk
15743,,4,775.9600000000003,At Risk
15744,,1,34.8,At Risk
15745,,4,1094.59,At Risk
15746,,1,196.87999999999997,At Risk
15747,,9,2499.8099999999995,At Risk
15748,,3,609.8100000000002,At Risk
15749,,3,44534.3,At Risk
15750,,18,6452.990999999984,Loyal
15751,,11,1380.4400000000005,At Risk
15752,,9,3924.910000000008,At Risk
15753,,1,79.2,At Risk
15754,,9,3037.609999999999,At Risk
15755,,17,5993.119999999987,Loyal
15756,,4,528.0099999999995,At Risk
15757,,6,2940.3599999999983,At Risk
15758,,1,205.25,At Risk
15759,,7,830.9299999999997,At Risk
15760,,2,13916.34,At Risk
15761,,1,143.05,At Risk
15762,,2,583.7499999999999,At Risk
15763,,2,1086.9200000000003,At Risk
15764,,8,4503.08,At Risk
15765,,1,370.6299999999999,At Risk
15766,,3,831.0600000000001,At Risk
15768,,34,15308.89,Loyal
15769,,46,88612.51999999999,Loyal
15770,,1,321.45000000000005,At Risk
15771,,3,1006.5400000000002,At Risk
15772,,1,280.88000000000005,At Risk
15773,,2,774.5200000000001,At Risk
15774,,6,1288.3400000000004,At Risk
15775,,2,150.49999999999997,At Risk
15776,,1,241.62000000000003,At Risk
15777,,7,1762.6100000000001,At Risk
15778,,1,307.95,At Risk
15779,,2,124.08,At Risk
15780,,3,475.28000000000003,At Risk
15781,,3,345.46,At Risk
15782,,4,4014.0999999999995,At Risk
15783,,1,246.3,At Risk
15784,,2,848.3299999999999,At Risk
15785,,16,5969.929999999996,Loyal
15786,,5,8501.619999999994,At Risk
15787,,3,933.26,At Risk
15788,,1,221.83,At Risk
15789,,6,1962.0099999999989,At Risk
15790,,1,218.74999999999997,At Risk
15791,,5,3608.340000000001,At Risk
15792,,2,933.84,At Risk
15793,,8,2399.5699999999997,At Risk
15794,,2,777.0,At Risk
15795,,8,1979.8699999999997,At Risk
15796,,17,5171.6299999999965,Loyal
15797,,6,2821.08,At Risk
15798,,3,1535.3700000000001,At Risk
15799,,4,1421.3399999999995,At Risk
15800,,7,1227.07,At Risk
15801,,3,1063.9499999999998,At Risk
15802,,1,451.42,At Risk
15803,,4,1929.66,At Risk
15804,,13,4206.389999999997,Loyal
15805,,30,10148.929999999993,Loyal
15806,,3,784.5799999999999,At Risk
15807,,5,1817.52,At Risk
15808,,21,17180.25000000004,Loyal
15809,,7,1274.4400000000007,At Risk
15810,,8,2999.04,At Risk
15811,,7,3486.1499999999983,At Risk
15812,,12,5201.4699999999975,Loyal
15813,,2,1303.9099999999999,At Risk
15814,,6,2634.4400000000005,At Risk
15815,,5,2100.6000000000004,At Risk
15816,,2,144.15,At Risk
15817,,3,2766.399999999999,At Risk
15818,,1,340.49999999999994,At Risk
15819,,10,3934.7900000000004,Loyal
15820,,1,206.98000000000002,At Risk
15821,,2,570.96,At Risk
15822,,6,1840.0599999999995,At Risk
15823,,3,3882.1700000000005,At Risk
15824,,2,890.9399999999997,At Risk
15825,,1,532.94,At Risk
15826,,4,2598.28,At Risk
15827,,28,3603.140000000001,Loyal
15828,,1,1108.8199999999997,At Risk
15829,,2,636.14,At Risk
15830,,1,576.0,At Risk
15831,,3,794.6399999999999,At Risk
15832,,1,836.7899999999998,At Risk
15833,,1,80.39999999999999,At Risk
15834,,7,3764.3899999999967,At Risk
15835,,4,954.0899999999996,At Risk
15836,,1,137.37,At Risk
15837,,2,777.0099999999999,At Risk
15838,,34,73205.49999999993,Loyal
15839,,3,1048.4900000000002,At Risk
15840,,2,355.56,At Risk
15841,,9,2742.4099999999994,At Risk
15842,,2,548.8000000000001,At Risk
15843,,1,118.95,At Risk
15844,,1,130.74,At Risk
15845,,11,4426.280000000001,Loyal
15846,,1,107.01000000000002,At Risk
15847,,5,822.5700000000003,At Risk
15848,,1,137.99,At Risk
15850,,6,1006.7500000000001,At Risk
15851,,1,109.72999999999999,At Risk
15852,,3,257.26,At Risk
15853,,1,110.80000000000001,At Risk
15854,,21,5578.279999999993,Loyal
15855,,6,1052.7200000000003,At Risk
15856,,52,32275.950000000135,Loyal
15857,,2,570.48,At Risk
15858,,13,3552.409999999992,Loyal
15859,,1,438.4599999999999,At Risk
15860,,17,2361.300000000004,Loyal
15861,,12,4369.200000000006,Loyal
15862,,13,2512.2900000000013,Loyal
15863,,5,355.0999999999998,At Risk
15864,,7,2180.7599999999998,At Risk
15865,,5,2241.4199999999996,At Risk
15866,,1,211.88999999999996,At Risk
15867,,31,8923.299999999981,Loyal
15868,,1,94.53,At Risk
15869,,3,321.11,At Risk
15870,,4,857.4599999999995,At Risk
15871,,1,33.099999999999994,At Risk
15872,,4,729.2499999999997,At Risk
15873,,4,313.91999999999996,At Risk
15874,,21,11284.759999999995,Loyal
15875,,1,108.52,At Risk
15876,,2,1449.1399999999996,At Risk
15877,,2,490.33,At Risk
15878,,2,330.7699999999999,At Risk
15879,,4,1137.7999999999997,At Risk
15880,,1,329.0299999999999,At Risk
15881,,5,501.38999999999993,At Risk
15882,,8,1124.6599999999996,At Risk
15883,,2,396.47999999999996,At Risk
15884,,2,244.6,At Risk
15885,,15,1951.82,At Risk
15886,,4,1052.8700000000001,At Risk
15887,,3,1027.1499999999999,At Risk
15888,,3,429.16,At Risk
15889,,8,1427.6000000000008,At Risk
15890,,5,535.65,At Risk
15891,,1,511.67999999999995,At Risk
15892,,1,128.20000000000002,At Risk
15893,,1,305.28,At Risk
15894,,2,258.24999999999994,At Risk
15895,,1,179.17,At Risk
15897,,2,208.59,At Risk
15898,,25,4996.4499999999925,Loyal
15899,,1,56.25,At Risk
15900,,4,886.5699999999997,At Risk
15901,,7,687.7199999999998,At Risk
15902,,1,145.01000000000002,At Risk
15903,,12,8939.840000000002,Loyal
15904,,1,164.68,At Risk
15905,,1,114.69000000000003,At Risk
15906,,10,2530.1899999999987,Loyal
15907,,3,882.7199999999997,At Risk
15908,,2,758.62,At Risk
15909,,1,191.94,At Risk
15910,,15,2661.169999999999,Loyal
15911,,8,1700.2400000000016,At Risk
15912,,9,1074.6999999999998,At Risk
15913,,1,6.3,At Risk
15914,,2,205.98999999999995,At Risk
15915,,1,364.4499999999999,At Risk
15916,,13,3145.2399999999975,Loyal
15917,,5,530.1699999999996,At Risk
15918,,3,582.8799999999999,At Risk
15919,,2,525.6899999999995,At Risk
15920,,9,569.1400000000004,At Risk
15921,,4,775.2599999999999,At Risk
15922,,1,369.50000000000006,At Risk
15923,,1,127.08000000000003,At Risk
15924,,1,102.82,At Risk
15925,,1,207.15,At Risk
15926,,1,134.44,At Risk
15927,,1,106.54000000000002,At Risk
15928,,1,293.53000000000003,At Risk
15929,,1,594.0,At Risk
15930,,1,426.63000000000005,At Risk
15931,,1,239.89999999999998,At Risk
15932,,8,2495.870000000001,At Risk
15933,,3,1107.4600000000003,At Risk
15934,,2,2190.66,At Risk
15935,,2,416.8600000000001,At Risk
15936,,2,282.7900000000001,At Risk
15937,,1,145.35000000000002,At Risk
15938,,9,734.81,At Risk
15939,,16,9060.39,Loyal
15940,,1,35.8,At Risk
15941,,1,405.0,At Risk
15942,,1,337.44,At Risk
15943,,2,271.28999999999996,At Risk
15944,,4,2164.2400000000007,At Risk
15945,,4,646.27,At Risk
15946,,3,2304.1799999999994,At Risk
15947,,1,1708.2400000000002,At Risk
15948,,3,1509.0900000000001,At Risk
15949,,2,364.7199999999999,At Risk
15950,,10,7120.910000000008,Loyal
15951,,3,1013.17,At Risk
15952,,4,781.9099999999999,At Risk
15953,,18,3440.3399999999992,Loyal
15954,,1,190.74999999999997,At Risk
15955,,22,8085.980000000002,Loyal
15956,,2,617.6,At Risk
15957,,3,921.25,At Risk
15958,,4,462.1199999999999,At Risk
15959,,3,542.8899999999999,At Risk
15960,,4,410.94999999999993,At Risk
15961,,1,451.28999999999996,At Risk
15962,,1,289.48,At Risk
15963,,2,470.7600000000001,At Risk
15964,,1,269.21,At Risk
15965,,13,2771.9399999999996,Loyal
15966,,1,426.5300000000001,At Risk
15967,,12,2966.000000000001,Loyal
15968,,1,404.5499999999999,At Risk
15969,,5,1127.0500000000002,At Risk
15970,,2,1017.3199999999996,At Risk
15971,,18,5902.83,Loyal
15972,,5,1769.3300000000015,At Risk
15973,,3,680.6199999999999,At Risk
15974,,7,3442.15,At Risk
15975,,1,371.01000000000005,At Risk
15976,,6,1694.410000000002,At Risk
15977,,2,1054.7299999999996,At Risk
15978,,3,3279.4200000000014,At Risk
15979,,1,329.21999999999997,At Risk
15980,,7,6543.680000000002,At Risk
15981,,21,9362.770000000004,Loyal
15982,,1,324.50999999999993,At Risk
15983,,8,3110.3699999999994,At Risk
15984,,30,8393.019999999984,Loyal
15985,,7,2715.279999999999,At Risk
15986,,2,354.42,At Risk
15987,,8,1535.9900000000002,At Risk
15988,,3,738.8900000000001,At Risk
15989,,2,368.3099999999997,At Risk
15990,,7,1997.7500000000002,At Risk
15991,,1,150.55,At Risk
15992,,3,896.5999999999997,At Risk
15993,,7,2777.6699999999987,At Risk
15994,,3,1175.6799999999996,At Risk
15995,,1,694.5400000000003,At Risk
15996,,7,1386.4,At Risk
15998,,16,8274.139999999989,Loyal
15999,,1,20.4,At Risk
16000,,3,12393.7,At Risk
16001,,1,583.39,At Risk
16002,,1,169.21,At Risk
16003,,10,5613.829999999996,Loyal
16004,,5,2146.390000000001,At Risk
16005,,10,2365.4900000000002,Loyal
16006,,2,332.8199999999998,At Risk
16007,,7,3053.0599999999963,At Risk
16008,,15,5339.130000000005,Loyal
16009,,4,972.1099999999999,At Risk
16010,,11,1694.8600000000015,At Risk
16011,,29,5601.009999999997,Loyal
16012,,5,2978.5899999999997,At Risk
16013,,84,56078.44000000004,Loyal
16014,,5,1100.2800000000009,At Risk
16015,,3,704.5499999999996,At Risk
16016,,11,2083.400000000002,Loyal
16017,,5,1545.5800000000002,At Risk
16018,,4,698.1299999999999,At Risk
16019,,27,17329.159999999996,Loyal
16020,,3,851.0100000000001,At Risk
16021,,2,487.02999999999986,At Risk
16022,,1,602.6300000000001,At Risk
16023,,3,719.81,At Risk
16024,,3,483.99000000000035,At Risk
16025,,1,439.66,At Risk
16026,,1,236.09000000000006,At Risk
16027,,15,2048.36,Loyal
16028,,1,82.2,At Risk
16029,,107,117763.62000000014,Loyal
16030,,1,331.24000000000007,At Risk
16031,,2,547.9,At Risk
16032,,6,1965.72,At Risk
16033,,27,10608.809999999972,Loyal
16034,,6,911.3199999999998,At Risk
16035,,1,217.73,At Risk
16036,,4,2556.840000000002,At Risk
16037,,5,1509.3400000000008,At Risk
16038,,3,471.7799999999999,At Risk
16039,,2,456.39999999999986,At Risk
16040,,7,2416.899999999999,At Risk
16041,,3,3166.4,At Risk
16042,,8,2245.3199999999993,At Risk
16043,,8,1856.5900000000001,At Risk
16044,,1,340.84,At Risk
16045,,8,3434.929999999999,At Risk
16046,,1,235.78,At Risk
16047,,1,107.14,At Risk
16048,,4,818.7899999999997,At Risk
16049,,6,1852.1500000000021,At Risk
16050,,3,300.7,At Risk
16051,,1,188.44,At Risk
16052,,1,362.06000000000006,At Risk
16053,,6,3634.840000000004,At Risk
16054,,4,2111.8800000000015,At Risk
16055,,1,134.8,At Risk
16056,,1,650.7500000000001,At Risk
16057,,10,3854.8500000000017,Loyal
16058,,1,62.7,At Risk
16059,,12,3053.5699999999993,Loyal
16060,,3,541.9499999999999,At Risk
16061,,1,89.65,At Risk
16062,,8,2863.45,At Risk
16063,,1,335.32000000000005,At Risk
16064,,1,109.31000000000003,At Risk
16065,,8,1992.1300000000022,At Risk
16066,,5,1521.04,At Risk
16067,,3,3269.11,At Risk
16068,,1,115.73000000000002,At Risk
16069,,1,457.7000000000001,At Risk
16070,,2,852.15,At Risk
16071,,4,1076.7999999999997,At Risk
16072,,4,4180.089999999997,At Risk
16073,,1,122.4,At Risk
16074,,1,252.49999999999994,At Risk
16075,,2,736.93,At Risk
16076,,10,2234.729999999999,Loyal
16077,,1,2300.3999999999996,At Risk
16078,,2,362.99,At Risk
16079,,3,1352.0000000000002,At Risk
16080,,4,602.5599999999998,At Risk
16081,,8,4278.960000000003,At Risk
16082,,1,106.75000000000001,At Risk
16083,,4,2351.4199999999996,At Risk
16084,,1,436.17999999999995,At Risk
16085,,12,2341.0300000000016,Loyal
16086,,10,2687.73,Loyal
16087,,5,1739.92,At Risk
16088,,2,1437.43,At Risk
16089,,2,263.49,At Risk
16090,,1,180.56,At Risk
16091,,2,315.06000000000006,At Risk
16092,,6,1587.9400000000005,At Risk
16093,,1,17.0,At Risk
16094,,11,3695.5599999999995,Loyal
16095,,1,447.05000000000007,At Risk
16096,,4,1584.97,At Risk
16097,,1,185.05,At Risk
16098,,14,4010.7,Loyal
16099,,7,1573.1999999999994,At Risk
16100,,1,582.6400000000001,At Risk
16101,,4,3229.160000000002,At Risk
16102,,3,1842.1400000000003,At Risk
